WorkOrderID,EmployeeID,CustomerID,PriorityID,StatusID,SubmittedDate,WorkOrderDescription,StartDate,DueDate,ClosedDate,Notes,ProjectName
1978,105614,4003,1,5,6/24/2008,NULL,6/24/2008,8/1/2009,8/1/2009,"<! 2008-06-24 14:04:05 lgoar >

Prepare files for geologists; perform GIS and Cartographic layout work. 
<! 2009-02-17 12:19:00 lgoar >

Work Order is canceled - to be issued at a later date.&nbsp;
",CM08 Clarkmap Ute (New)
1979,105614,4004,2,5,6/25/2008,NULL,6/25/2008,4/30/2009,4/30/2009,"<! 2008-06-25 12:02:06 lgoar >

GIS Conversion of NBMG OFR00-8, location 40116 E7, Rural Nevada.&nbsp; Priority #16
",SM08 Bateman Spring 
1980,105614,4005,3,5,6/25/2008,NULL,6/25/2008,4/30/2009,4/30/2009,"<! 2008-06-25 12:29:53 lgoar >

GIS Conversion of NBMG MAP159, location 39116 H3, Rural Nevada.&nbsp; Priority #17
",SM08 Cooper Peak
1981,105614,4006,4,5,6/25/2008,NULL,6/25/2008,4/30/2009,4/30/2009,"<! 2008-06-25 13:24:01 lgoar >

Digitize into GIS USGS GQ1745, location 37114 G7, Rural Nevada.&nbsp; Priority #22
",SM08 Deadman Spring SE
1982,105614,4007,5,5,6/25/2008,NULL,6/25/2008,4/30/2009,4/30/2009,"<! 2008-06-25 15:36:52 lgoar >

GIS Conversion of NBMG OFR03-27, location 39118 G8, Reno Area.&nbsp; Priority #9
",SM08 Desert Peak-Brady
1983,105614,4008,1,5,6/26/2008,NULL,6/26/2008,4/30/2009,4/30/2009,"<! 2008-06-26 10:07:57 lgoar >

GIS Conversion of NBMG MAP106, location 35114 F6, Las Vegas Area.&nbsp; Priority #2
",SM08 Fire Mountain
1984,105614,4009,2,5,6/26/2008,NULL,6/26/2008,4/30/2009,4/30/2009,"<! 2008-06-26 11:07:02 lgoar >

GIS Conversion of NBMG OFR00-9, location 38119 H6, Reno Area.&nbsp; Priority #10
",SM08 Gardnerville
1985,105614,4010,3,5,6/26/2008,NULL,6/26/2008,4/30/2009,4/30/2009,"<! 2008-06-26 11:27:15 lgoar >

Digitize into GIS NBMG R87-8, location 39119 G8, Reno Area.&nbsp; Priority #11
",SM08 Granite Peak
1986,105614,4011,4,5,6/26/2008,NULL,6/26/2008,4/30/2009,4/30/2009,"<! 2008-06-26 11:53:43 lgoar >

GIS Conversion of NBMG OFR03-12, location 36115 C8, Las Vegas Area.&nbsp; Priority #3
",SM08 Horse Springs
1987,105614,4012,5,5,6/26/2008,NULL,6/26/2008,4/30/2009,4/30/2009,"<! 2008-06-26 11:58:45 lgoar >

Digitize into GIS USGS GQ1710, location 39118 D3, Rural Nevada.&nbsp; Priority #20
",SM08 La Plata Canyon
1988,105614,4013,1,5,6/26/2008,NULL,6/26/2008,4/30/2009,4/30/2009,"<! 2008-06-26 12:08:03 lgoar >

Digitize into GIS USGS GQ1587 (15&#39;), location 37117 D5, Rural Nevada.&nbsp; Priority #24
",SM08 Magruder Mountain
1989,105614,4014,2,5,6/26/2008,NULL,6/26/2008,4/30/2009,4/30/2009,"<! 2008-06-26 12:18:03 lgoar >

GIS Conversion of NBMG OFR03-13, location 38119 H7, Reno Area.&nbsp; Priority #12
",SM08 Minden
1990,105614,4015,3,5,6/26/2008,NULL,6/26/2008,6/26/2008,6/26/2008,"<! 2008-06-26 12:26:51 lgoar >

Digitize into GIS USGS OF96-521, location 36114 F6, Las Vegas Area.&nbsp; Priority #4
",SM08 Moapa West
1991,105614,4016,4,5,6/26/2008,NULL,6/26/2008,4/30/2009,4/30/2009,"<! 2008-06-26 12:32:49 lgoar >

GIS Conversion of NBMG MAP157, location 39119 F4, Reno Area.&nbsp; Priority #13
",SM08 Olinghouse
1992,105614,4017,5,5,6/26/2008,NULL,6/26/2008,4/30/2009,4/30/2009,"<! 2008-06-26 14:52:14 lgoar >

Digitize into GIS USGS GQ1752, location 37114 E7, Rural Nevada.&nbsp; Priority #23
",SM08 Pahroc Spring SE
1993,105614,4018,1,5,6/26/2008,NULL,6/26/2008,4/30/2009,4/30/2009,"<! 2008-06-26 14:56:42 lgoar >

Digitize to GIS NBMG OFR99-14, location 36115 B8, Las Vegas Area.&nbsp; Priority #5
",SM08 Pahrump
1994,105614,4019,2,5,6/27/2008,NULL,6/27/2008,4/30/2009,4/30/2009,"<! 2008-06-27 08:22:16 lgoar >

Digitize into GIS NBMG FS8, location 39118 F4, Rural Nevada.&nbsp; Priority #19
",SM08 Pintail Bay
1995,105614,4020,3,5,6/27/2008,NULL,6/27/2008,4/30/2009,4/30/2009,"<! 2008-06-27 08:33:28 lgoar >

Digitize into GIS NBMG FS9, location 39118 D2, Rural Nevada.&nbsp; Priority #21
",SM08 Pirouette Mountain
1996,105614,4021,4,5,6/27/2008,NULL,6/27/2008,4/30/2009,4/30/2009,"<! 2008-06-27 09:11:42 lgoar >

Digitize into GIS USGS GQ1770 (1997), location 36114 F2, Las Vegas Area.&nbsp; Priority #6
",SM08 Riverside
1997,105614,4022,5,5,6/27/2008,NULL,6/27/2008,4/30/2009,4/30/2009,"<! 2008-06-27 09:16:17 lgoar >

Digitize into GIS USGS GQ1765, location 37114 H3, Rural Nevada.&nbsp; Priority #18
",SM08 Rose Valley
1998,105614,4023,1,5,6/27/2008,NULL,6/27/2008,4/30/2009,4/30/2009,"<! 2008-06-27 10:15:32 lgoar >

GIS Conversion of NBMG MAP155, location 41116 A4, Rural Nevada.&nbsp; Priority #15
",SM08 Santa Renia Fields
1999,105614,4024,2,5,6/27/2008,NULL,6/27/2008,4/30/2009,4/30/2009,"<! 2008-06-27 10:20:21 lgoar >

GIS Conversion of NBMG OFR03-11, location 36116 B1, Las Vegas Area.&nbsp; Priority #7
",SM08 Sixmile Spring
2000,105614,4025,3,5,6/27/2008,NULL,6/27/2008,4/30/2009,4/30/2009,"<! 2008-06-27 10:25:45 lgoar >

GIS Conversion of NBMG OFR03-17, location 39115 H5, Reno Area.&nbsp; Priority #14
",SM08 Sutcliffe
2001,105614,4026,4,5,6/27/2008,NULL,6/27/2008,4/30/2009,4/30/2009,"<! 2008-06-27 10:33:04 lgoar >

Digitize into GIS USGS OF 93-716, location 36114 E2, Las Vegas Area.&nbsp; Priority #8
",SM08 Whitney Pocket
2002,105614,4027,5,5,6/27/2008,NULL,6/27/2008,10/1/2008,10/1/2008,"<! 2008-06-27 10:41:01 lgoar >

A)&nbsp; Preliminary set-up of folder structure, geodatabase, base materials.&nbsp; Note&#58;&nbsp; Map will probably be published as an NBMG Open-file. 
<! 2009-07-07 16:16:41 lgoar >

This work order is canceled. 
",Lee-Allen Geothermal Mapping
2003,105614,4028,1,5,7/1/2008,NULL,7/1/2008,7/31/2008,7/31/2008,"<! 2008-07-01 16:08:52 lgoar >

This work order is to track unbillable hours. 
",Prelim and Misc - July
2004,105614,4029,2,5,7/1/2008,NULL,7/1/2008,9/30/2008,9/30/2008,"<! 2008-07-02 08:21:14 lgoar >

This work order is to be used to track all time spent maintaining the NBMG website. 
",Web Maintenance - 3rd Qtr - 08
2005,105614,4030,3,5,7/2/2008,NULL,7/2/2008,8/15/2008,8/15/2008,"<! 2008-07-02 11:05:16 lgoar >

Digitize the Pequop Mountains map (Camilleri, unpub) into ArcGeology v1; include cross sections. 
",Digitize Northern Pequop Mountains
2006,105614,4031,4,5,7/2/2008,NULL,7/2/2008,8/15/2008,8/15/2008,"<! 2008-07-02 11:08:21 lgoar >

Digitize Wood Hills map (Camilleri, unpub) into ArcGeology v1; include cross sections. 
",Digitize Wood Hills
2007,105614,4032,5,5,7/10/2008,NULL,7/10/2008,8/8/2008,8/8/2008,"<! 2008-07-29 10:55:47 lgoar >

Revise ArcGeology v1.2 data model per attached specifications. 
",ArcGeology v1.3 Data Model
2008,105614,4033,1,5,7/17/2008,NULL,7/17/2008,6/30/2009,6/30/2009,"<! 2008-07-29 11:09:57 lgoar >

Design/Develop and implement new 2.0 dynamic version of Bureau public website using new technology compatible with UNR support.&nbsp; Work to be done in phases per paperwork attached. 
",NBMG Web 2.0 Design and Development
2009,105614,4034,2,5,7/29/2008,NULL,7/29/2008,8/29/2008,8/29/2008,"<! 2008-07-29 13:07:12 lgoar >

Development of Ground Water Recharge estimates in Nevada with emphasis on using long-term precipitation data.&nbsp; Time estimates&#58;&nbsp; Web - 5 hours; Printed - 50 hours.&nbsp; Direct bill&#58;&nbsp; Southern Nevada W",Development of Ground Water Recharge Estimates in Nevada
2010,105614,4035,3,5,8/1/2008,NULL,8/1/2008,8/31/2008,8/31/2008,"<! 2008-08-01 14:43:17 lgoar >

This work order is issued to track unbillable hours. 
",Prelim and Misc - August
2011,105614,4036,4,5,8/18/2008,NULL,8/18/2008,12/12/2008,12/12/2008,"<! 2008-08-18 08:18:46 lgoar >

<P>Work to be done in two phases.&nbsp; A)&nbsp; Update slides, save as .jpg or .pp - est time - 8 hrs.</P>
<P>B)&nbsp; Produce Web only MI2007 - est time - 60 hrs.</P>
",Mineral Industry 2007 and Powerpoint Slides
2012,105614,4037,5,5,8/18/2008,NULL,8/18/2008,12/31/2008,12/31/2008,"<! 2008-08-18 13:50:06 lgoar >

<P>(A)&nbsp; Provide website and webmapping support to the RETAAC Phase II effort via a combination of Google and Cartograph services.</P>
<P>(B)&nbsp; Provide final publication support for the RETAAC Phase II report.</P>
",RETAAC II - Support
2013,105614,4040,1,5,8/27/2008,NULL,8/27/2008,10/15/2008,10/15/2008,"<! 2008-09-02 16:01:03 lgoar >

Reprint PC7 - Geologic; PC5 - Icky; plus possible new postcards.&nbsp; Minimum quantities.&nbsp; Pub-Sales to be billed directly for printing costs. 
",Postcard Reprints 
2014,105614,4039,2,5,9/2/2008,NULL,9/2/2008,9/30/2008,9/30/2008,"<! 2008-09-02 16:13:18 lgoar >

This work order is issued to track unbillable hours. 
",Prelim and Misc - September
2015,105614,4040,3,5,9/2/2008,NULL,9/2/2008,12/31/2008,12/31/2008,"<! 2008-09-09 13:41:42 lgoar >

Perform Pilot Phase of Southern Washoe County geologic map compilation, per task list enclosed. 
",Southern Washoe County Compilation - Pilot
2016,105614,4041,4,5,9/9/2008,NULL,9/9/2008,10/31/2008,10/31/2008,"<! 2008-09-09 13:49:44 lgoar >

Refine and streamline M and E (Minerals and Energy) webmap in support of pending land bills. 
<! 2009-06-22 14:27:01 lgoar >

Project CANCELED. 
",M and E (Minerals and Energy) Webmap
2017,105614,4042,5,5,9/9/2008,NULL,9/9/2008,10/15/2008,10/15/2008,"<! 2008-09-09 14:07:05 lgoar >

Produce Minerals and Energy Resource poster for Nye County following model of MELD poster.&nbsp; This will be first of a folio of such posters for each county. 
",Nye County Minerals and Energy Poster
2018,105614,4043,1,5,9/10/2008,NULL,9/10/2008,9/17/2008,9/17/2008,"<! 2008-09-10 10:25:36 lgoar >

<P>Typeset, print, laminate the following 6 posters for the NBMG booth @ MINEXPO&#58;&nbsp; </P>
<P>1)&nbsp; 10 Reasons poster update&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 4)&nbsp; &#34;N&#34; lo",Posters for MINEXPO
2019,105614,4044,2,5,9/12/2008,NULL,9/12/2008,9/19/2008,9/19/2008,"<! 2008-09-15 09:23:56 lgoar >

<P>1)&nbsp; Make (2) copies each of 5 DVD&#39;s.&nbsp; Total 10 @ $5 each.</P>
<P>2)&nbsp; Make (2) prints each of 6 photo&#39;s.&nbsp; Glossy photo paper est 44&#34; @ $.44/inch.</P>
",Long Valley Photos
2020,105614,4045,3,5,9/12/2008,NULL,9/12/2008,9/19/2008,9/19/2008,"<! 2008-09-15 10:45:32 lgoar >

Develop turn-key web banner and site with signups, information. 
",Earth Science Week 08 Web Postings
2021,105614,4046,4,5,9/15/2008,NULL,9/15/2008,9/30/2008,9/30/2008,"<! 2008-09-15 12:48:45 lgoar >

Develop a webmap application the shows UNR land holdings in the context of M and E. 
<! 2008-11-26 08:52:36 lgoar >

Work completed in October. 
",University Lands Webmap
2022,105614,4047,5,5,9/15/2008,NULL,9/15/2008,10/15/2008,10/15/2008,"<! 2008-09-15 14:06:31 lgoar >

<P>1)&nbsp; Research and purchase hardware - est 2 hrs.</P>
<P>2)&nbsp; Coordinate with Chris on installation of operating system win server 2003 and related hardware -&nbsp; </P>
<P>&nbsp;&nbsp;&nbsp;&nbsp; est 1 hr.</P>
<",2008 NBMG Web Server Set-up
2023,105614,4048,1,5,9/15/2008,NULL,9/15/2008,11/15/2008,11/15/2008,"<! 2008-09-15 14:17:23 lgoar >

Develop a generalized, small-scale geologic map of the Wells area for use in the Wells Earthquake report. 
<! 2011-05-20 15:37:56 lgoar >

<p>Actual closed date - 5/20/2011</p>
",Wells Area Geologic Map
2024,105614,4049,2,5,9/17/2008,NULL,9/17/2008,11/30/2008,11/30/2008,"<! 2008-09-17 15:19:48 lgoar >

Run Hazus for earthquakes on the closest Quaternary fault to the center of each major town in NV including all 17 county seats plus (15) cities listed separately.&nbsp; These runs should be for Magnitudes of 5.0, 5.5, 6.0, ",Hazus Earthquake Scenarios
2025,105614,4050,4,5,10/1/2008,NULL,10/1/2008,10/31/2008,10/31/2008,"<! 2008-10-02 09:29:05 lgoar >

This work order is issued to track unbillable hours. 
",Prelim and Misc - October
2026,105614,4051,3,5,9/30/2008,NULL,9/30/2008,10/3/2008,10/3/2008,"<! 2008-10-02 09:46:51 lgoar >

Make edits to existing poster. 
<! 2008-10-08 12:05:50 lgoar >

Billed 7 hrs @ $45/hr plus $43.20 for plotter paper
",Great Basin Center for Geothermal Energy Poster
2027,105614,4052,1,5,10/6/2008,NULL,10/6/2008,10/30/2008,10/30/2008,"<! 2008-10-06 12:30:19 lgoar >

Statemap 2007 - Kyle House, Jim Faulds
","SM07 Spirit Mountain NW, North Half"
2028,105614,4053,5,5,10/1/2008,NULL,10/1/2008,12/31/2008,12/31/2008,"<! 2008-10-09 16:02:36 lgoar >

This work order is to be used to track all time spent maintaining the NBMG website. 
",Web Maintenance - 4th Qtr - 08
2029,105614,4054,2,5,10/20/2008,NULL,10/20/2008,10/30/2008,10/30/2008,"<! 2008-11-14 15:01:10 lgoar >

Prepare proposal for GIS Conversion portion of Statemap 2009. 
",Statemap 2009 GIS Proposal
2030,105614,4055,3,5,11/1/2008,NULL,11/1/2008,11/30/2008,11/30/2008,"<! 2008-11-14 15:39:03 lgoar >

This work order is issued to track unbillable work. 
",Prelim and Misc - November
2031,105614,4056,4,5,11/3/2008,NULL,11/3/2008,4/3/2010,4/3/2010,"<! 2008-11-14 15:50:23 lgoar >

Not planning to publish until Statemap deliverable, but could possibly move to Open-File status during this work order. 
<! 2009-08-14 10:32:01 lgoar >

Balance of work to be done in Statemap 2009 Acct #10LN
",Cortez/Caetano Caldera Map
2032,105614,4057,5,5,11/6/2008,NULL,11/6/2008,12/31/2008,12/31/2008,"<! 2008-11-25 16:03:39 lgoar >

Prepare the Zehner &amp; al. (200*) Geothermal Potential Map, for release by NBMG as&nbsp;OF08-1.&nbsp; This will be a web-only .pdf with print-on-demand paper copies. 
<! 2009-04-09 14:25:38 lgoar >

Released as OF09-1. 
",Geothermal Potential Map
2033,105614,4058,1,5,11/14/2008,NULL,11/14/2008,5/30/2009,5/30/2009,"<! 2008-11-26 09:42:29 lgoar >

1) Migrate geodatabase to ArcGeology 2) Set-up files for Steve to work from 3) Guide/assist Steve with edits 4) Perform advanced edits 5) Finalize data/Cartography for publication as M-Series. 
Partially funded by GSN",Flowery Peak
2034,105614,4059,2,5,11/14/2008,NULL,11/14/2008,5/30/2009,5/30/2009,"<! 2008-11-26 09:42:29 lgoar >

Master Work Order for BLM Clark County 2009 GIS mapping support, including both GIS conversions and new mapping. 
",Clark County 2009 GIS Support Master
2035,105614,4060,3,5,11/24/2008,NULL,11/24/2008,12/2/2008,12/2/2008,"<! 2008-12-01 15:47:33 lgoar >

(5) Figures for Turkey Geothermal Project.&nbsp; Must be complete by end of business on 12/2/08. 
<! 2008-12-10 14:17:29 lgoar >

Additional hours OK per J. Faulds. 
",Turkey Geothermal Project Figures
2036,105614,4061,4,5,12/1/2008,NULL,12/1/2008,12/31/2008,12/31/2008,"<! 2008-12-01 15:54:13 lgoar >

This work order is issued to track unbillable and projects completed in less than 2 hours. 
<! 2009-01-05 12:17:21 lgoar >

14 hours total unbilled for the month plus 7 hours billed. 
",Prelim & Misc - December
2037,105614,4062,5,5,12/23/2008,NULL,12/23/2008,1/30/2009,1/30/2009,"<! 2008-12-29 10:27:22 lgoar >

Layout in InDesign then post final layout to web. 
<! 2009-02-04 12:09:23 lgoar >

Archived - zipped at N&#58;&#92;_back&#92;work
",SP-22 Gold From Water Reprint
2038,105614,4000,1,5,1/1/2009,NULL,1/1/2009,1/31/2009,1/31/2009,"<! 2009-01-05 12:29:28 lgoar >

This work order is issued to track unbillable and projects completed in less than 2 hours. 
",Prelim and Misc - January
2039,105614,4001,3,5,1/7/2009,NULL,1/7/2009,4/30/2009,4/30/2009,"<! 2009-01-08 10:30:08 lgoar >

Prepare Grimes Point as a Statemap 2008 Open File starting from Lahontan Mountains OF07-4 which includes the Eastern portion of the Grimes Point quad. 
<! 2009-01-08 10:31:47 lgoar >

Compilation to be done by J. Bell; Set-",SM08 - Grimes Point Geologic Map
2040,105614,4002,2,5,1/1/2009,NULL,1/1/2009,3/30/2009,3/30/2009,"<! 2009-01-08 10:54:46 lgoar >

This work order is to be used to track all time spent maintaining the NBMG website. 
",Web Maintenance - 1st Qtr - 09
2041,105614,4003,4,5,2/1/2009,NULL,2/1/2009,2/28/2009,2/28/2009,"<! 2009-02-04 11:20:02 lgoar >

This work order is issued to track unbillable and projects completed in less than 2 hours. 
<! 2009-03-04 11:07:48 lgoar >

There was one billing for 1 hour @ $45 - paid by credit card. 
",Prelim and Misc - February
2042,105614,4004,5,5,2/1/2009,NULL,2/1/2009,5/1/2009,5/1/2009,"<! 2009-02-04 11:42:15 lgoar >

As part of Clarkmap, perform cartography and prepare layout following NBMG standards, so map can go to review. 
",CM09 Devils Throat (Legacy)
2043,105614,4005,1,5,2/13/2009,NULL,2/13/2009,4/30/2009,4/30/2009,"<! 2009-02-20 09:19:46 lgoar >

Revise LahontanMountains quadrangle to reflect new geology; put in simple layout for review.&nbsp; Resume from wo #1899. 
","Lahontan Mountains Revision (OF 07-4, R2)"
2044,105614,4006,2,5,2/18/2009,NULL,2/18/2009,3/30/2009,3/30/2009,"<! 2009-02-20 09:29:39 lgoar >

Prepare a layout for the converted to Arc Minden Open File so it can be released as a new version of the same Open File Report number. 
<! 2009-05-08 14:16:50 lgoar >

IPO398700
","Minden Revision (OF03-13, R2"
2045,105614,4007,3,5,2/24/2009,NULL,2/24/2009,3/15/2009,3/15/2009,"<! 2009-03-03 15:29:41 lgoar >

Prepare a layout for the converted to Arc McTarnahan Hill OFR so it can be released as a new version of the same OFR number.&nbsp; Cross sections and correlation will need to be converted from AI. 
",McTarnahan Hill Revision
2046,105614,4008,4,5,2/26/2009,NULL,2/26/2009,3/17/2009,3/17/2009,"<! 2009-03-03 16:28:41 lgoar >

DOM requested 600 more copies printed.&nbsp; Bill for printing thru Pub Sales. 
",Major Mines 2007 Reprint
2047,105614,4009,5,5,3/1/2009,NULL,3/1/2009,3/31/2009,3/31/2009,"<! 2009-03-04 10:32:20 lgoar >

This work order is issued to track unbillable and projects completed in less than 2 hours. 
",Prelim and Misc - March
2048,105614,4010,1,5,3/10/2009,NULL,3/10/2009,9/30/2009,9/30/2009,"<! 2009-03-19 08:41:02 lgoar >

Prepare website for auth in-progress files (and possibly review files).&nbsp; Include author resources and other information as necessary.&nbsp; Assist with compilation and layout of final report.&nbsp;
",Wells Earthquake Report
2049,105614,4011,2,5,3/19/2009,NULL,3/19/2009,3/23/2009,3/23/2009,"<! 2009-03-19 09:43:55 lgoar >

Revise Flotation Time Figure per the attached. 
<! 2009-04-07 12:38:01 lgoar >

IPO398171
",Flotation Project Figure
2050,105614,4012,3,5,3/19/2009,NULL,3/19/2009,3/31/2009,3/31/2009,"<! 2009-03-23 11:24:30 lgoar >

The first stage of the VRM layer will be the seamless stitching together of all the Nevada districts VRM data.&nbsp; The topology rules will be no overlaps and no gaps.&nbsp; There should not be any attempt to edge match th",VRM Map for BLM
2051,105614,4013,4,5,4/1/2009,NULL,4/1/2009,4/30/2009,4/30/2009,"<! 2009-04-02 11:54:38 lgoar >

This work order is issued to track unbillable and projects completed in less than 2 hours. 
",Prelim & Misc - April
2052,105614,4014,5,5,4/1/2009,NULL,4/1/2009,6/30/2009,6/30/2009,"<! 2009-04-02 12:30:53 lgoar >

This work order is issued to track all time spent maintaining the NBMG website. 
",Web Maintenance - 2nd Qtr - 09
2053,105614,4015,1,5,4/8/2009,NULL,4/8/2009,5/31/2009,5/31/2009,"<! 2009-04-16 14:11:50 lgoar >

Chris Henry and Jim Faulds modifications to Ninehill map and regional figure for submittal to online scientific journal.&nbsp; (Geospheres)
",Ninehill Map and Figure Finalization
2054,105614,4016,2,5,4/17/2009,NULL,4/17/2009,8/30/2009,8/30/2009,"<! 2009-04-23 14:11:41 lgoar >

<P>Modify and complete 1&#58;12K inset, finalize layout and cartography for review.</P>
<P>1/2 (40 hrs) from 1320 114 10HSand 1/2 (40 hrs) from 1320 114 10JU.&nbsp; Budget total $3,600.00.</P>
",CM09 Prepare Searchlight for Review
2055,105614,4017,3,5,5/1/2009,NULL,5/1/2009,5/31/2009,5/31/2009,"<! 2009-05-05 08:53:44 lgoar >

<P>This work order is issued to track unbillable and projects completed in less than 2 hours.</P>
<P>&nbsp;</P>
",Prelim & Misc - May
2056,105614,4018,3,5,5/4/2009,NULL,5/4/2009,6/30/2009,6/30/2009,"<! 2009-05-05 12:44:03 lgoar >

<P>Scan and georeference 20 mylar maps from BLM.&nbsp; Time should not exceed 30 minutes per map.</P>
<P>Payment to be via credit card.</P>
",Scan & Georeference BLM Maps
